algorithm,params,run-id,BCR,CV,DIavgall,DIbinary,MCC,TNR,TPR,accuracy,diff:privileged-FNRtounprivileged-FNR,diff:privileged-FPRtounprivileged-FPR,diff:privileged-TNRtounprivileged-TNR,diff:privileged-TPRtounprivileged-TPR,diff:privileged-accuracytounprivileged-accuracy,diff:privileged-calibration+tounprivileged-calibration+,diff:privileged-calibration-tounprivileged-calibration-,job-FNR,job-FNRDiff,job-FNRRatio,job-FPR,job-FPRDiff,job-FPRRatio,job-TNR,job-TNRDiff,job-TNRRatio,job-TPR,job-TPRDiff,job-TPRRatio,job-accuracy,job-accuracyDiff,job-accuracyRatio,job-calibration+,job-calibration+Diff,job-calibration+Ratio,job-calibration-,job-calibration-Diff,job-calibration-Ratio,privileged-FNR,privileged-FPR,privileged-TNR,privileged-TPR,privileged-accuracy,privileged-calibration+,privileged-calibration-,unprivileged-FNR,unprivileged-FNR_over_privileged-FNR,unprivileged-FPR,unprivileged-FPR_over_privileged-FPR,unprivileged-TNR,unprivileged-TNR_over_privileged-TNR,unprivileged-TPR,unprivileged-TPR_over_privileged-TPR,unprivileged-accuracy,unprivileged-accuracy_over_privileged-accuracy,unprivileged-calibration+,unprivileged-calibration+_over_privileged-calibration+,unprivileged-calibration-,unprivileged-calibration-_over_privileged-calibration-
Feldman-SVM,lambda=1.0,8,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8814942605002986,1.0,1.0,1.0,1.0,1.0023808454287408,1.0,0.9976191545712593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8816290924008645,1.0023808454287408,1.0027041581778644,1.0,1.0,1.0,0.1183709075991354,0.9976191545712593,0.980086827216644,1.0,0.0,1.0,0.0,0.8804386696864942,1.0,0.11956133031350578,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8828195151152349,1.0027041581778644,1.0,1.0,0.11718048488476504,0.980086827216644
Feldman-SVM,lambda=1.0,9,0.5002410476907073,0.999763677183032,1.0,0.0,0.013553047286202347,0.9999246817805227,0.0005574136008918618,0.880963439718665,1.0009532888465205,0.9998651200431616,1.0001348799568384,0.9990467111534795,1.0112091867490993,1.5,0.9888797031415757,0.9995233555767398,1.0009532888465205,1.0009541984732824,6.743997841918148e-05,0.9998651200431616,1.0,0.9999325600215808,1.0001348799568384,1.0001348981518952,0.00047664442326024784,0.9990467111534795,1.0,0.881653275874845,1.0112091867490993,1.012795164210632,0.75,1.5,2.0,0.1183022791798175,0.9888797031415757,0.910220580420679,0.9990467111534795,0.00013487995683836296,0.9998651200431616,0.0009532888465204957,0.8760486825002954,0.5,0.12386242760902967,1.0,1.0009541984732824,0.0,0.0,1.0,1.0001348981518952,0.0,0.0,0.8872578692493946,1.012795164210632,1.0,2.0,0.11274213075060532,0.910220580420679
Feldman-GaussianNB,lambda=1.0,0,0.6921535566434666,0.9954509821972073,0.9676518573023444,0.9676518573023444,0.3589444402233427,0.9067790233992927,0.47752808988764045,0.8560812155795899,0.9732685740463103,0.9975331211629763,1.0024668788370237,1.02673142595369,1.0113942832961178,0.9866280695866196,0.9873904115713394,0.5201591912377145,0.9732685740463103,0.9498965732573571,0.09309077454637182,0.9975331211629763,0.9738468126758831,0.9069092254536282,1.0024668788370237,1.002723799040519,0.4798408087622855,1.02673142595369,1.0573051513257745,0.8567280080525399,1.0113942832961178,1.0133888014476577,0.40602589920008947,0.9866280695866196,0.9675998400661422,0.07093830660386416,0.9873904115713394,0.8367545024074127,0.5335249042145593,0.09432421396488366,0.9056757860351163,0.4664750957854406,0.851030866404481,0.41271186440677965,0.07724310081819442,0.5067934782608696,0.9498965732573571,0.09185733512785998,0.9738468126758831,0.90814266487214,1.002723799040519,0.49320652173913043,1.0573051513257745,0.8624251497005988,1.0133888014476577,0.39933993399339934,0.9675998400661422,0.06463351238953388,0.8367545024074127
Feldman-GaussianNB,lambda=1.0,1,0.7077068170244527,0.98732187727883,0.9166428265080017,0.9166428265080017,0.3813420597349056,0.903218512097686,0.5121951219512195,0.8564129785681109,1.0054675262079769,0.989273035087893,1.0107269649121071,0.9945324737920231,1.0112267805163122,1.0102094796534842,0.996205766086041,0.48819887938305817,1.0054675262079769,1.0112624491948745,0.09616416388705856,0.989273035087893,0.8943443948670365,0.9038358361129415,1.0107269649121071,1.0119391151752717,0.5118011206169418,0.9945324737920231,0.9893738473698077,0.8570785699947797,1.0112267805163122,1.0131852491252606,0.4193013076894566,1.0102094796534842,1.0246488755475833,0.06820222542443927,0.996205766086041,0.9458734734868961,0.48546511627906974,0.10152764634311207,0.8984723536568879,0.5145348837209303,0.8514651797366236,0.4141965678627145,0.07009934238141878,0.4909326424870466,1.0112624491948745,0.09080068143100506,0.8943443948670365,0.9091993185689949,1.0119391151752717,0.5090673575129534,0.9893738473698077,0.8626919602529358,1.0131852491252606,0.4244060475161987,1.0246488755475833,0.06630510846745977,0.9458734734868961
Feldman-GaussianNB,lambda=1.0,2,0.6913751591285198,0.9964506576245857,0.9761662924102233,0.9761662924102233,0.35075676039634796,0.8985223160434258,0.48422800221361373,0.8488487824298321,1.0017126101189349,1.0014874531452373,0.9985125468547625,0.9982873898810652,1.0035288556281925,0.9680235777558486,0.9925766096910501,0.5159222184304655,1.0017126101189349,1.003325030980455,0.101565939808904,1.0014874531452373,1.0147532284552363,0.8984340601910961,0.9985125468547625,0.9983457630213586,0.4840777815695345,0.9982873898810652,0.9964683651527986,0.8490701700614728,1.0035288556281925,1.0041647960732953,0.3917710921241634,0.9680235777558486,0.9215801528264791,0.07207107015447492,0.9925766096910501,0.9020438185557587,0.515065913370998,0.10082221323628526,0.8991777867637147,0.4849340866290019,0.8473057422473765,0.4077593032462391,0.07578276530894985,0.5167785234899329,1.003325030980455,0.10230966638152272,1.0147532284552363,0.8976903336184773,0.9983457630213586,0.48322147651006714,0.9964683651527986,0.850834597875569,1.0041647960732953,0.3757828810020877,0.9215801528264791,0.068359375,0.9020438185557587
Feldman-GaussianNB,lambda=1.0,3,0.704210220784853,0.9916510528957408,0.9418872052175147,0.9418872052175147,0.37857312202713006,0.9078541901540774,0.5005662514156285,0.8601287240395461,1.0137794990064255,0.9970921114951278,1.0029078885048723,0.9862205009935744,1.005148620179589,0.9767800078166311,0.9952496798536679,0.5005729370639513,1.0137794990064255,1.027911622987425,0.09197631961401515,0.9970921114951278,0.9688763749075059,0.9080236803859849,1.0029078885048723,1.0032075728859802,0.4994270629360486,0.9862205009935744,0.9727848282579425,0.8604435308536588,1.005148620179589,1.0060016376097565,0.41719658827045547,0.9767800078166311,0.9458497303209342,0.06777120833335144,0.9952496798536679,0.9322798848430358,0.4936831875607386,0.09343026386645126,0.9065697361335487,0.5063168124392614,0.8578692207638643,0.4288065843621399,0.07014636840651754,0.5074626865671642,1.027911622987425,0.09052237536157903,0.9688763749075059,0.909477624638421,1.0032075728859802,0.4925373134328358,0.9727848282579425,0.8630178409434532,1.0060016376097565,0.40558659217877097,0.9458497303209342,0.06539604826018534,0.9322798848430358
Feldman-GaussianNB,lambda=1.0,4,0.6915516053154587,0.9877793050613961,0.9183378026064543,0.9183378026064543,0.34793273744551995,0.8998275474244583,0.48327566320645904,0.8519010019242254,1.0266641934661132,0.9937072665700799,1.00629273342992,0.9733358065338867,1.0064690183057539,0.9798070287373534,0.9968651897989511,0.5188156460850009,1.0266641934661132,1.0527498738589973,0.09982259414873762,0.9937072665700799,0.938887084252021,0.9001774058512624,1.00629273342992,1.0070150676569443,0.4811843539149992,0.9733358065338867,0.9460802700675169,0.8522776566626833,1.0064690183057539,1.007619186757148,0.383866977434602,0.9798070287373534,0.9487440507667901,0.06930203856735365,0.9968651897989511,0.9557664059599528,0.5054835493519442,0.10296896086369767,0.8970310391363023,0.4945164506480558,0.8490431475098063,0.39396346306592533,0.0708694436678781,0.5321477428180574,1.0527498738589973,0.09667622743377757,0.938887084252021,0.9033237725662224,1.0070150676569443,0.46785225718194257,0.9460802700675169,0.8555121658155602,1.007619186757148,0.3737704918032787,0.9487440507667901,0.06773463346682919,0.9557664059599528
Feldman-GaussianNB,lambda=1.0,5,0.6983710888171711,0.992303218625777,0.9487671590516762,0.9487671590516762,0.35936966798282705,0.8993092055864244,0.49743297204791787,0.8525645279012674,0.995618305744888,0.9963846898605263,1.0036153101394736,1.004381694255112,1.00876477710224,0.9812620214162625,0.9913814802975481,0.502190847127556,0.995618305744888,0.9913127413127412,0.10048964222756046,0.9963846898605263,0.9646587912389626,0.8995103577724395,1.0036153101394736,1.004027291138357,0.497809152872444,1.004381694255112,1.0088408644400786,0.8530829937486992,1.00876477710224,1.0103272897987385,0.39268472318838404,0.9812620214162625,0.9533943401041028,0.06802700603342707,0.9913814802975481,0.8808547884377268,0.504381694255112,0.10229729729729731,0.8977027027027027,0.495618305744888,0.8487006051975792,0.4020537124802528,0.07233626588465299,0.5,0.9913127413127412,0.09868198715782361,0.9646587912389626,0.9013180128421764,1.004027291138357,0.5,1.0088408644400786,0.8574653822998194,1.0103272897987385,0.3833157338965153,0.9533943401041028,0.06371774618220116,0.8808547884377268
Feldman-GaussianNB,lambda=1.0,6,0.698983542384818,0.9895447764500309,0.9300155574754075,0.9300155574754075,0.36560688776721456,0.9024463680843056,0.4955207166853303,0.8542233428438724,0.998053168722371,0.9942158693690059,1.0057841306309943,1.001946831277629,1.0110348277502288,0.9827612239925603,0.9906283052183948,0.5043201358530046,0.998053168722371,0.996147128195321,0.09727258891062801,0.9942158693690059,0.9422537752894721,0.9027274110893719,1.0057841306309943,1.0064279878070579,0.49567986414699544,1.001946831277629,1.0039353262596429,0.8548028708223945,1.0110348277502288,1.0129930727766059,0.4045638917390454,0.9827612239925603,0.9582781374450291,0.069435287721438,0.9906283052183948,0.8735624492607443,0.5052935514918191,0.10016465422612508,0.8998353457738749,0.49470644850818096,0.84928545694728,0.41318327974276525,0.07412113511224058,0.5033467202141901,0.996147128195321,0.09438052359513094,0.9422537752894721,0.9056194764048691,1.0064279878070579,0.4966532797858099,1.0039353262596429,0.8603202846975089,1.0129930727766059,0.3959445037353255,0.9582781374450291,0.06474944033063544,0.8735624492607443
Feldman-GaussianNB,lambda=1.0,7,0.7041838649155723,0.9907457027128465,0.9352810034604673,0.9352810034604673,0.3778606378554153,0.9083677298311444,0.5,0.861057660407405,1.005958678306452,0.9981500657765046,1.0018499342234954,0.9940413216935479,1.0079062462767818,0.9613895062975686,0.9902029994193627,0.5005869946556185,1.005958678306452,1.0119746515966201,0.09152557790238225,0.9981500657765046,0.9799900127877808,0.9084744220976178,1.0018499342234954,1.0020383839286469,0.49941300534438154,0.9940413216935479,0.9881393927043001,0.8615510466872347,1.0079062462767818,1.0092190594912644,0.4138630699804674,0.9613895062975686,0.9108649173955297,0.06668740279338181,0.9902029994193627,0.8631434380427904,0.4976076555023924,0.09245054501412997,0.90754945498587,0.5023923444976076,0.8575979235488438,0.43316831683168316,0.07158590308370044,0.5035663338088445,1.0119746515966201,0.09060061079063453,0.9799900127877808,0.9093993892093655,1.0020383839286469,0.4964336661911555,0.9881393927043001,0.8655041698256255,1.0092190594912644,0.3945578231292517,0.9108649173955297,0.06178890250306319,0.8631434380427904
Feldman-GaussianNB,lambda=1.0,8,0.7040913288273576,0.9942698369028383,0.9629086896434496,0.9629086896434496,0.367515700440027,0.8964245389537072,0.5117581187010078,0.8508393603609581,1.0198001143440687,0.9972583437774429,1.002741656222557,0.9801998856559313,1.000992466403443,0.9915884194053208,1.000927872471086,0.48946137322387884,1.0198001143440687,1.041287972322455,0.1034220232290951,0.9972583437774429,0.9738373735661415,0.8965779767709049,1.002741656222557,1.0030625942014226,0.5105386267761212,0.9801998856559313,0.9619549527067033,0.8508955656608943,1.000992466403443,1.0011670592456525,0.3985719874804382,0.9915884194053208,0.9791160757649343,0.06827727332845143,1.000927872471086,1.0136827431131228,0.4795613160518445,0.10479285134037364,0.8952071486596264,0.5204386839481555,0.8503993324591728,0.4027777777777778,0.0678133370929085,0.4993614303959132,1.041287972322455,0.10205119511781657,0.9738373735661415,0.8979488048821834,1.0030625942014226,0.5006385696040868,0.9619549527067033,0.851391798862616,1.0011670592456525,0.39436619718309857,0.9791160757649343,0.06874120956399438,1.0136827431131228
Feldman-GaussianNB,lambda=1.0,9,0.6996645694279064,1.000217672340417,1.0015211899396774,1.0015211899396774,0.3691925280392844,0.9043458612638398,0.49498327759197325,0.8556167473956605,1.0315928880813303,1.0095235877967297,0.9904764122032704,0.9684071119186697,0.9924769735458637,0.9347358820108178,0.9977396363950986,0.5076934888452409,1.0315928880813303,1.0642266271265803,0.0962104046348094,1.0095235877967297,1.1041414158185148,0.9037895953651907,0.9904764122032704,0.9895178325527089,0.4923065111547591,0.9684071119186697,0.9378218769281135,0.8551537650430487,0.9924769735458637,0.9912412473680898,0.407500063218456,0.9347358820108178,0.8517169852065671,0.07002260363604901,0.9977396363950986,0.968232254141967,0.49189704480457574,0.09144861073644461,0.9085513892635554,0.5081029551954243,0.8589152782701169,0.4401321222130471,0.07115278543849972,0.5234899328859061,1.0642266271265803,0.10097219853317418,1.1041414158185148,0.8990278014668258,0.9895178325527089,0.47651006711409394,0.9378218769281135,0.8513922518159807,0.9912412473680898,0.37486800422386485,0.8517169852065671,0.06889242183359831,0.968232254141967
Feldman-LR,lambda=1.0,0,0.6374551631204355,1.0006078832681438,1.0107158581995672,1.0107158581995672,0.3826975677393171,0.9754721239936799,0.29943820224719103,0.8956273638112933,0.9568809345327336,0.9994540945746343,1.0005459054253656,1.0431190654672664,1.0151133021764838,1.00637382890493,0.9841696820202663,0.696831271864068,0.9568809345327336,0.9399782608695652,0.024499063076074468,0.9994540945746343,0.9779628178013088,0.9755009369239256,1.0005459054253656,1.000559772108885,0.30316872813593204,1.0431190654672664,1.153116681455191,0.8964852650794228,1.0151133021764838,1.0170017051297593,0.6208339732759944,1.00637382890493,1.0103195325127439,0.08684163191348124,0.9841696820202663,0.8329373775872109,0.7183908045977012,0.024772015788757318,0.9752279842112427,0.28160919540229884,0.8889286139911811,0.6176470588235294,0.09475679090334807,0.6752717391304348,0.9399782608695652,0.024226110363391617,0.9779628178013088,0.9757738896366084,1.000559772108885,0.32472826086956524,1.153116681455191,0.9040419161676647,1.0170017051297593,0.6240208877284595,1.0103195325127439,0.07892647292361442,0.8329373775872109
Feldman-LR,lambda=1.0,1,0.6610531031014553,0.9973627418482434,0.9588343537756365,0.9588343537756365,0.43066152670059626,0.9756538780432652,0.3464523281596452,0.9003383982482914,0.9693436960276338,0.995138205806074,1.004861794193926,1.0306563039723662,1.0118317594770838,1.0516884531590414,0.9915515904769957,0.6513385146804836,0.9693436960276338,0.9540155440414507,0.024066331509228767,0.995138205806074,0.8165168793241313,0.9759336684907712,1.004861794193926,1.0049941246566407,0.3486614853195164,1.0306563039723662,1.0919689119170986,0.901039856485487,1.0118317594770838,1.0132180120122385,0.6628812636165577,1.0516884531590414,1.0811388508891928,0.08298583453371904,0.9915515904769957,0.9031257227805507,0.6666666666666667,0.026497228606191747,0.9735027713938083,0.3333333333333333,0.8951239767469451,0.6370370370370371,0.0872100392952212,0.6360103626943006,0.9540155440414507,0.021635434412265786,0.8165168793241313,0.9783645655877342,1.0049941246566407,0.3639896373056995,1.0919689119170986,0.9069557362240289,1.0132180120122385,0.6887254901960784,1.0811388508891928,0.07876162977221687,0.9031257227805507
Feldman-LR,lambda=1.0,2,0.6593295165296732,0.9996736255405504,0.9948930225265834,0.9948930225265834,0.4236599066170631,0.9744420989143546,0.3442169341449917,0.898878641098799,0.9644661838496442,0.9992702020140874,1.0007297979859127,1.0355338161503558,1.0125092615305944,1.0034082202397203,0.9869650020802558,0.6526662369342383,0.9644661838496442,0.9469987180453963,0.02551459959175867,0.9992702020140874,0.9718001497005979,0.9744854004082413,1.0007297979859127,1.0007491865583902,0.3473337630657617,1.0355338161503558,1.1078197507190795,0.8996634268978287,1.0125092615305944,1.014001721927012,0.6474605676844358,1.0034082202397203,1.0052778724855098,0.08316634031459576,0.9869650020802558,0.8546561116785836,0.6704331450094162,0.025879498584714944,0.9741205014152851,0.3295668549905838,0.8934087961325315,0.6457564575645757,0.08968383927446781,0.6348993288590604,0.9469987180453963,0.025149700598802394,0.9718001497005979,0.9748502994011976,1.0007491865583902,0.3651006711409396,1.1078197507190795,0.9059180576631259,1.014001721927012,0.649164677804296,1.0052778724855098,0.0766488413547237,0.8546561116785836
Feldman-LR,lambda=1.0,3,0.6613250921515128,0.9947198690871077,0.9189581358796196,0.9189581358796196,0.42764250282329064,0.9749718151071026,0.347678369195923,0.9014663924092629,1.0028851238111063,0.9981436904028547,1.0018563095971453,0.9971148761888938,1.0077332637663723,0.9923967442116263,0.992771123746804,0.6525601517986532,1.0028851238111063,1.004431033435266,0.024919987366209262,0.9981436904028547,0.92818402246044,0.9750800126337907,1.0018563095971453,1.0019055649098392,0.3474398482013468,0.9971148761888938,0.9917303832823725,0.9019392344609324,1.0077332637663723,1.0086109561122067,0.6477410218335808,0.9923967442116263,0.9883303789989027,0.0811313245852664,0.992771123746804,0.914699260212287,0.6511175898931001,0.02584814216478193,0.9741518578352181,0.3488824101068999,0.8980726025777462,0.6515426497277677,0.0847457627118644,0.6540027137042063,1.004431033435266,0.023991832567636595,0.92818402246044,0.9760081674323634,1.0019055649098392,0.34599728629579374,0.9917303832823725,0.9058058663441185,1.0086109561122067,0.6439393939393939,0.9883303789989027,0.07751688645866839,0.914699260212287
Feldman-LR,lambda=1.0,4,0.6502063143708144,0.9924989137489338,0.878172512296874,0.878172512296874,0.40924883180645155,0.9763065157081803,0.32410611303344866,0.9012673346161503,0.9998145099584966,0.9947066046708184,1.0052933953291816,1.0001854900415035,1.0108597791892326,1.0309202059202058,0.992560461809101,0.675879338728002,0.9998145099584966,0.9997255951155931,0.023399186276029993,0.9947066046708184,0.7967665316619913,0.97660081372397,1.0052933953291816,1.0054349534971923,0.32412066127199796,1.0001854900415035,1.000572450805009,0.9018996387922866,1.0108597791892326,1.012113938254974,0.6428732303732303,1.0309202059202058,1.0492820512820513,0.08215736833330284,0.992560461809101,0.91336997932574,0.6759720837487537,0.026045883940620795,0.9739541160593792,0.3240279162512463,0.8964697491976703,0.6274131274131274,0.08587713742875237,0.6757865937072504,0.9997255951155931,0.02075248861143919,0.7967665316619913,0.9792475113885608,1.0054349534971923,0.32421340629274964,1.000572450805009,0.907329528386903,1.012113938254974,0.6583333333333333,1.0492820512820513,0.07843759923785329,0.91336997932574
Feldman-LR,lambda=1.0,5,0.6594587554923759,1.0001163621675033,1.0018397448134162,1.0018397448134162,0.4198976408112709,0.9737948640937077,0.34512264689104394,0.9006701612368124,0.9613453290093106,0.9996709534813624,1.0003290465186376,1.0386546709906894,1.012637217161346,1.0000579340710272,0.9864771577084299,0.6515587404540224,0.9613453290093106,0.9423826602214253,0.026186828092032544,0.9996709534813624,0.9875131064722129,0.9738131719079675,1.0003290465186376,1.0003379520108144,0.3484412595459776,1.0386546709906894,1.1174507310870947,0.9014176948509947,1.012637217161346,1.0141182326685223,0.6341753084989282,1.0000579340710272,1.0000913575735428,0.08052005845897806,0.9864771577084299,0.8450663032661037,0.6708860759493671,0.02635135135135136,0.9736486486486486,0.3291139240506329,0.8950990862703215,0.6341463414634146,0.08728147960476311,0.6322314049586777,0.9423826602214253,0.026022304832713727,0.9875131064722129,0.9739776951672863,1.0003379520108144,0.3677685950413223,1.1174507310870947,0.9077363034316677,1.0141182326685223,0.6342042755344418,1.0000913575735428,0.07375863731319299,0.8450663032661037
Feldman-LR,lambda=1.0,6,0.6683464962504757,0.9930621471606678,0.9012452981314192,0.9012452981314192,0.4347985754940203,0.9727512231840422,0.3639417693169093,0.9006038086391083,0.9789778298307119,0.9947077453838519,1.005292254616148,1.021022170169288,1.0156535336962853,1.0273103945235094,0.9872282487456502,0.6343397330096775,0.9789778298307119,0.96739994805091,0.026991633394450598,0.9947077453838519,0.8214354090625574,0.9730083666055493,1.005292254616148,1.0054538958770485,0.3656602669903225,1.021022170169288,1.059192506249025,0.9014259021910033,1.0156535336962853,1.0175174002269813,0.6444244280309854,1.0273103945235094,1.0432969669275147,0.080155069864946,0.9872282487456502,0.8524195549086923,0.6448508180943215,0.029637760702524663,0.9703622392974753,0.3551491819056785,0.8935991353428606,0.6307692307692307,0.0865409454921209,0.6238286479250335,0.96739994805091,0.024345506086376534,0.8214354090625574,0.9756544939136235,1.0054538958770485,0.37617135207496655,1.059192506249025,0.9092526690391459,1.0175174002269813,0.65807962529274,1.0432969669275147,0.07376919423777109,0.8524195549086923
Feldman-LR,lambda=1.0,7,0.6605682030650599,0.9990675898518798,0.9840341244131995,0.9840341244131995,0.43973523279342897,0.9792120075046904,0.34192439862542956,0.9053811956738106,0.9611232074480066,1.0001446859347143,0.9998553140652857,1.0388767925519935,1.0151011409461526,0.9865728525359132,0.9833799490327494,0.6542458142503191,0.9611232074480066,0.9422922610556348,0.020796337046215974,1.0001446859347143,1.0069815661094925,0.979203662953784,0.9998553140652857,0.9998522521394996,0.3457541857496809,1.0388767925519935,1.119138557820625,0.9063235766080457,1.0151011409461526,1.016801952042477,0.6821753151568455,0.9865728525359132,0.980508979487616,0.07989947207307188,0.9833799490327494,0.8115843369749619,0.6736842105263158,0.02072399407885883,0.9792760059211412,0.3263157894736842,0.8987730061349694,0.6888888888888889,0.08820949755669716,0.6348074179743224,0.9422922610556348,0.020868680013573115,1.0069815661094925,0.9791313199864269,0.9998522521394996,0.3651925820256776,1.119138557820625,0.913874147081122,1.016801952042477,0.6754617414248021,0.980508979487616,0.07158944658944659,0.8115843369749619
Feldman-LR,lambda=1.0,8,0.6516007284525105,1.0005293166044715,1.0088986713324883,1.0088986713324883,0.4135531057535774,0.9762137749341362,0.3269876819708847,0.8992767566850243,0.9727815277029703,0.9977695898835378,1.002230410116462,1.0272184722970297,1.0067302826576714,1.0350626439912243,0.9949210698206856,0.6713359283579657,0.9727815277029703,0.9602618228327209,0.02366139932844641,0.9977695898835378,0.9099791851355753,0.9763386006715535,1.002230410116462,1.0022870760960974,0.32866407164203426,1.0272184722970297,1.0863928092212685,0.8996579056630829,1.0067302826576714,1.007509022638011,0.6507978550617444,1.0350626439912243,1.0553679093405728,0.0845327782563504,0.9949210698206856,0.9416699285083105,0.6849451645064806,0.024776604386677503,0.9752233956133225,0.3150548354935194,0.8962927643342472,0.6332665330661322,0.0870722433460076,0.6577266922094509,0.9602618228327209,0.022546194270215314,0.9099791851355753,0.9774538057297847,1.0022870760960974,0.34227330779054915,1.0863928092212685,0.9030230469919186,1.007509022638011,0.6683291770573566,1.0553679093405728,0.0819933131666932,0.9416699285083105
Feldman-LR,lambda=1.0,9,0.6544349290467947,1.0015514943412702,1.0261039694039154,1.0261039694039154,0.42078896030621266,0.9766513519620397,0.33221850613154963,0.8999402826620663,0.9759029052917128,1.0024761733164425,0.9975238266835575,1.0240970947082872,1.0078677473428703,0.9682303203113823,0.9891634846270029,0.6657398225219289,0.9759029052917128,0.9644474650506423,0.023493279536559553,1.0024761733164425,1.111262721018814,0.9765067204634404,0.9975238266835575,0.9974674646202091,0.33426017747807113,1.0240970947082872,1.0747865454112226,0.9004244798394607,1.0078677473428703,1.0087761626153566,0.6560833510105619,0.9682303203113823,0.9527214530077672,0.08390335035370244,0.9891634846270029,0.8786797997622261,0.6777883698760725,0.022255192878338326,0.9777448071216617,0.32221163012392756,0.8964906061680256,0.6719681908548708,0.089321608040201,0.6536912751677852,0.9644474650506423,0.02473136619478078,1.111262721018814,0.9752686338052192,0.9974674646202091,0.34630872483221475,1.0747865454112226,0.9043583535108959,1.0087761626153566,0.6401985111662531,0.9527214530077672,0.07848509266720387,0.8786797997622261
Feldman-DecisionTree,lambda=1.0,0,0.704126620277809,0.9999675479216754,0.9997327719438454,0.9997327719438454,0.4033968783978278,0.9267925663983146,0.48146067415730337,0.8741954747528365,0.9869232050641347,1.0048254238415217,0.9951745761584782,1.0130767949358654,1.003596007841307,0.9561633525288326,0.9898657540789051,0.5174079626853241,0.9869232050641347,0.9750417295922424,0.07346211984236156,1.0048254238415217,1.0679164539533736,0.9265378801576385,0.9951745761584782,0.9948055107745551,0.48259203731467604,1.0130767949358654,1.0274691628029045,0.8743996008697656,1.003596007841307,1.0041210190926533,0.4658147479032779,0.9561633525288326,0.9101216423076064,0.0691325514832941,0.9898657540789051,0.8634192670378211,0.5239463601532567,0.07104940792160064,0.9289505920783994,0.4760536398467433,0.8726015969491121,0.48773307163886165,0.07419967444384157,0.5108695652173914,0.9750417295922424,0.07587483176312249,1.0679164539533736,0.9241251682368775,0.9948055107745551,0.4891304347826087,1.0274691628029045,0.8761976047904192,1.0041210190926533,0.4438964241676942,0.9101216423076064,0.06406542852274663,0.8634192670378211
Feldman-DecisionTree,lambda=1.0,1,0.697635460640634,0.9898178486405156,0.9139163953770375,0.9139163953770375,0.40404452827685705,0.9335192583100927,0.46175166297117515,0.8770486364541171,1.0237126963087921,0.9944262131224524,1.0055737868775476,0.9762873036912078,1.0050185925199306,0.9934287542292616,0.9985793317435271,0.5399571233481946,1.0237126963087921,1.0449018396159147,0.06615997691407194,0.9944262131224524,0.9191582322878045,0.9338400230859281,1.0055737868775476,1.005986540080328,0.46004287665180543,0.9762873036912078,0.9497505080273643,0.8773461689613535,1.0050185925199306,1.0057366037904119,0.4851797733031965,0.9934287542292616,0.9865471621490222,0.07262120516132221,0.9985793317435271,0.9806267770970519,0.5281007751937985,0.06894687035284575,0.9310531296471543,0.47189922480620156,0.8748368727013881,0.4884653961885657,0.07333153928955867,0.5518134715025906,1.0449018396159147,0.06337308347529813,0.9191582322878045,0.9366269165247019,1.005986540080328,0.4481865284974093,0.9497505080273643,0.8798554652213189,1.0057366037904119,0.4818941504178273,0.9865471621490222,0.07191087103308576,0.9806267770970519
Feldman-DecisionTree,lambda=1.0,2,0.7106425813232684,1.0061183983693622,1.050673961494689,1.050673961494689,0.4160717009789429,0.9270958986731002,0.49418926397343665,0.8751907637183995,0.9798354377583134,1.0100558169663791,0.9899441830336209,1.0201645622416866,0.9987846259576212,0.947050687799043,0.9907357157283498,0.5040420126644675,0.9798354377583134,0.9607788184969392,0.07350074848858112,1.0100558169663791,1.1468584765227694,0.9264992515114189,0.9899441830336209,0.9892050201022187,0.49595798733553254,1.0201645622416866,1.0415014827532385,0.8751145155492622,0.9987846259576212,0.9986121465930504,0.4774315938995215,0.947050687799043,0.8949222951670932,0.06858765134680872,0.9907357157283498,0.8734729527221706,0.5141242937853108,0.06847284000539156,0.9315271599946084,0.4858757062146893,0.8757222025704516,0.50390625,0.07321979348263377,0.49395973154362416,0.9607788184969392,0.0785286569717707,1.1468584765227694,0.9214713430282293,0.9892050201022187,0.5060402684563758,1.0415014827532385,0.8745068285280728,0.9986121465930504,0.45095693779904306,0.8949222951670932,0.06395550921098367,0.8734729527221706
