algorithm,params,run-id,0-FNR,0-FNR_over_1-FNR,0-FPR,0-FPR_over_1-FPR,0-TNR,0-TNR_over_1-TNR,0-TPR,0-TPR_over_1-TPR,0-accuracy,0-accuracy_over_1-accuracy,0-calibration+,0-calibration+_over_1-calibration+,0-calibration-,0-calibration-_over_1-calibration-,1-FNR,1-FPR,1-TNR,1-TPR,1-accuracy,1-calibration+,1-calibration-,BCR,CV,DIavgall,DIbinary,MCC,TNR,TPR,accuracy,diff:1-FNRto0-FNR,diff:1-FPRto0-FPR,diff:1-TNRto0-TNR,diff:1-TPRto0-TPR,diff:1-accuracyto0-accuracy,diff:1-calibration+to0-calibration+,diff:1-calibration-to0-calibration-,job-FNR,job-FNRDiff,job-FNRRatio,job-FPR,job-FPRDiff,job-FPRRatio,job-TNR,job-TNRDiff,job-TNRRatio,job-TPR,job-TPRDiff,job-TPRRatio,job-accuracy,job-accuracyDiff,job-accuracyRatio,job-calibration+,job-calibration+Diff,job-calibration+Ratio,job-calibration-,job-calibration-Diff,job-calibration-Ratio
Kamishima-accuracy,eta=0.0,2,0.6429530201342282,0.937934213437569,0.02668947818648415,1.070320209002843,0.9733105218135158,0.9982016534883155,0.35704697986577183,1.135281115621107,0.9036418816388467,1.0126568179412077,0.6303317535545023,0.9794676050742117,0.07765888456549935,0.8493407127891563,0.6854990583804144,0.024935975198813853,0.9750640248011861,0.3145009416195857,0.8923476005188068,0.6435452793834296,0.09143431298668676,0.6531666867489584,1.0028408050915918,1.0464217109475733,1.0464217109475733,0.4112867834639521,0.9742913148371531,0.3320420586607637,0.8972861787538983,0.9574539617538138,1.0017535029876703,0.9982464970123297,1.0425460382461862,1.01129428112004,0.9867864741710727,0.9862245715788126,0.6642260392573213,0.9574539617538138,0.937934213437569,0.025812726692649002,1.0017535029876703,1.070320209002843,0.974187273307351,0.9982464970123297,0.9982016534883155,0.33577396074267873,1.0425460382461862,1.135281115621107,0.8979947410788267,1.01129428112004,1.0126568179412077,0.636938516468966,0.9867864741710727,0.9794676050742117,0.08454659877609305,0.9862245715788126,0.8493407127891563
Kamishima-accuracy,eta=0.0,3,0.6390773405698779,0.9475656821994298,0.02518291645397308,1.0508915922478195,0.9748170835460269,0.9987505236661914,0.36092265943012214,1.1086251240405842,0.9064106440882975,1.0106150055444605,0.642512077294686,0.9839065541855937,0.07596774193548388,0.8695788788695734,0.67444120505345,0.023963381798599914,0.9760366182014001,0.32555879494655005,0.8968901501714556,0.6530214424951267,0.08736153071500503,0.657907516950303,1.001934688079818,1.0318940684035458,1.0318940684035458,0.4227752920885598,0.9754979331078542,0.34031710079275196,0.9010682768230376,0.9646361355164279,1.0012195346553732,0.9987804653446268,1.035363864483572,1.0095204939168418,0.9894906347995592,0.9886062112204789,0.6567592728116639,0.9646361355164279,0.9475656821994298,0.024573149126286498,1.0012195346553732,1.0508915922478195,0.9754268508737135,0.9987804653446268,0.9987505236661914,0.3432407271883361,1.035363864483572,1.1086251240405842,0.9016503971298766,1.0095204939168418,1.0106150055444605,0.6477667598949064,0.9894906347995592,0.9839065541855937,0.08166463632524446,0.9886062112204789,0.8695788788695734
Kamishima-accuracy,eta=0.0,4,0.7031463748290014,1.1002430794906215,0.02007761093301841,0.6701580946561546,0.9799223890669816,1.0101871039213042,0.2968536251709986,0.8224977515097006,0.9049264043256233,1.0083636873631086,0.6458333333333334,1.0418968692449355,0.08130338500474533,0.9930174745743389,0.6390827517447657,0.029959514170040502,0.9700404858299595,0.3609172482552343,0.8974206585046951,0.6198630136986302,0.0818750798313961,0.6541710328967493,0.9810492258740594,0.7269985227370924,0.7269985227370924,0.4109594019551678,0.9744320311914224,0.33391003460207613,0.9007365138345166,1.0640636230842357,0.9901180967629779,1.009881903237022,0.9359363769157643,1.0075057458209282,1.0259703196347032,0.9994283051733492,0.6711145632868836,1.0640636230842357,1.1002430794906215,0.025018562551529455,0.9901180967629779,0.6701580946561546,0.9749814374484705,1.009881903237022,1.0101871039213042,0.32888543671311643,0.9359363769157643,0.8224977515097006,0.9011735314151592,1.0075057458209282,1.0083636873631086,0.6328481735159818,1.0259703196347032,1.0418968692449355,0.08158923241807071,0.9994283051733492,0.9930174745743389
Kamishima-accuracy,eta=0.0,5,0.6446280991735538,0.9678845875018124,0.02433254477864144,0.9233888787792134,0.9756674552213586,1.0020734446409512,0.35537190082644626,1.0640435631159193,0.9078868151715834,1.0136144927730437,0.6417910447761194,1.0066576737304729,0.07497596924062801,0.8647447680399332,0.6660175267770205,0.02635135135135136,0.9736486486486486,0.3339824732229795,0.8956924172303311,0.637546468401487,0.08670300418303968,0.6586932859268478,0.9966633081490953,0.9477354977182644,0.9477354977182644,0.42077374834708314,0.9745457275867248,0.3428408442669709,0.9010682768230376,0.9786105723965333,0.9979811934272901,1.00201880657271,1.0213894276034667,1.0121943979412524,1.0042445763746324,0.9882729650575883,0.6553228129752872,0.9786105723965333,0.9678845875018124,0.0253419480649964,0.9979811934272901,0.9233888787792134,0.9746580519350037,1.00201880657271,1.0020734446409512,0.3446771870247129,1.0213894276034667,1.0640435631159193,0.9017896162009573,1.0121943979412524,1.0136144927730437,0.6396687565888032,1.0042445763746324,1.0066576737304729,0.08083948671183384,0.9882729650575883,0.8647447680399332
Kamishima-accuracy,eta=0.0,6,0.643908969210174,0.9695962594338707,0.023511755877938967,0.8198740518584648,0.976488244122061,1.0053180284166663,0.35609103078982596,1.0601105472510866,0.9077698695136418,1.0176359320732493,0.6535626535626535,1.0449511767563344,0.07590342433328073,0.8546285560076203,0.6641000962463908,0.028677277716794736,0.9713227222832053,0.33589990375360923,0.8920379488411192,0.6254480286738351,0.08881451924314583,0.6589997011844307,0.9933390123825068,0.900598487650778,0.900598487650778,0.4198384538921541,0.9736544975536319,0.34434490481522956,0.8990776988919116,0.9798088729637833,0.9948344781611442,1.0051655218388558,1.0201911270362167,1.0157319206725226,1.0281146248888184,0.9870889050901349,0.6540045327282824,0.9798088729637833,0.9695962594338707,0.02609451679736685,0.9948344781611442,0.8198740518584648,0.9739054832026331,1.0051655218388558,1.0053180284166663,0.3459954672717176,1.0201911270362167,1.0601105472510866,0.8999039091773805,1.0157319206725226,1.0176359320732493,0.6395053411182443,1.0281146248888184,1.0449511767563344,0.08235897178821328,0.9870889050901349,0.8546285560076203
Kamishima-accuracy,eta=0.0,7,0.6433666191155492,0.9496018601352385,0.02137767220902609,0.9806017418843997,0.9786223277909739,1.0004323177623782,0.3566333808844508,1.105880958528935,0.9125094768764215,1.016885396529654,0.6648936170212766,0.9845160679335816,0.07251969770059495,0.8170757465503473,0.6775119617224881,0.02180056519983853,0.9781994348001615,0.32248803827751193,0.8973572439830109,0.6753507014028056,0.08875517111696127,0.6572917566606277,0.9981407790663268,0.9684193253831394,0.9684193253831394,0.4305312351259727,0.9783864915572232,0.3361970217640321,0.9039877911220224,0.9658546573930611,0.9995771070091876,1.0004228929908123,1.034145342606939,1.0151522328934106,0.989542915618471,0.9837645265836337,0.6604392904190186,0.9658546573930611,0.9496018601352385,0.02158911870443231,0.9995771070091876,0.9806017418843997,0.9784108812955676,1.0004228929908123,1.0004323177623782,0.3395607095809814,1.034145342606939,1.105880958528935,0.9049333604297162,1.0151522328934106,1.016885396529654,0.6701221592120411,0.989542915618471,0.9845160679335816,0.0806374344087781,0.9837645265836337,0.8170757465503473
Kamishima-accuracy,eta=1.0,8,0.6615581098339719,0.9874148573861217,0.020850991693507348,0.7817534246103814,0.9791490083064927,1.005980605835548,0.3384418901660281,1.0255505010166954,0.9040706375336726,1.00854369391888,0.6829896907216495,1.0894820444139905,0.0823006037496028,0.9627456042792077,0.6699900299102692,0.02667208231789875,0.9733279176821013,0.3300099700897308,0.8964119680534033,0.6268939393939394,0.0854853072128228,0.6548096452102476,0.9951268834571176,0.92257466917,0.92257466917,0.41883873955323153,0.9759126834776063,0.3337066069428891,0.8998075774666578,0.9915680799237027,0.9941789093756086,1.0058210906243914,1.0084319200762972,1.0076586694802692,1.05609575132771,0.99681529653678,0.6657740698721206,0.9915680799237027,0.9874148573861217,0.02376153700570305,0.9941789093756086,0.7817534246103814,0.976238462994297,1.0058210906243914,1.005980605835548,0.3342259301278795,1.0084319200762972,1.0255505010166954,0.9002413027935379,1.0076586694802692,1.00854369391888,0.6549418150577945,1.05609575132771,1.0894820444139905,0.0838929554812128,0.99681529653678,0.9627456042792077
Kamishima-accuracy,eta=0.0,9,0.6523489932885906,0.9692834192064187,0.023878560463926335,1.0352961829213458,0.9761214395360737,0.9991666923540591,0.3476510067114094,1.063224215860841,0.9052663438256658,1.0099221022668876,0.6491228070175439,0.9727379673673981,0.07827347398937026,0.8812972305120457,0.67302192564347,0.023064472619368726,0.9769355273806313,0.32697807435653004,0.8963724447595416,0.6673151750972762,0.08881620329601207,0.6560695107397315,0.999646391971433,0.9941778506891776,0.9941778506891776,0.42371410240815427,0.9765760337425623,0.3355629877369008,0.9002720456505873,0.9793270676451207,1.0008140878445575,0.9991859121554424,1.0206729323548793,1.0088938990661243,0.9818076319202677,0.9894572706933582,0.6626854594660303,0.9793270676451207,0.9692834192064187,0.02347151654164753,1.0008140878445575,1.0352961829213458,0.9765284834583525,0.9991859121554424,0.9991666923540591,0.3373145405339697,1.0206729323548793,1.063224215860841,0.9008193942926037,1.0088938990661243,1.0099221022668876,0.6582189910574101,0.9818076319202677,0.9727379673673981,0.08354483864269116,0.9894572706933582,0.8812972305120457
Kamishima-DIavgall,eta=300.0,0,0.6766304347826086,0.9650302922309337,0.02355316285329745,0.9303499327052484,0.9764468371467026,1.0018090926570065,0.3233695652173913,1.0820443143812708,0.9044910179640718,1.0156007134666836,0.6296296296296297,1.004985754985755,0.07902253252935576,0.852083127396455,0.7011494252873562,0.025316455696202556,0.9746835443037974,0.2988505747126437,0.8905970682874509,0.6265060240963856,0.0927404028886355,0.6422304440193118,0.9972375235228507,0.953453935502489,0.953453935502489,0.39236624670073955,0.9754721239936799,0.3089887640449438,0.8967553579722646,0.9754810094952524,0.9982367071570949,1.001763292842905,1.0245189905047476,1.0138939496766208,1.003123605533244,0.9862821296407203,0.6888899300349824,0.9754810094952524,0.9650302922309337,0.024434809274750002,0.9982367071570949,0.9303499327052484,0.97556519072525,1.001763292842905,1.0018090926570065,0.3111100699650175,1.0245189905047476,1.0820443143812708,0.8975440431257613,1.0138939496766208,1.0156007134666836,0.6280678268630076,1.003123605533244,1.004985754985755,0.08588146770899563,0.9862821296407203,0.852083127396455
Kamishima-DIavgall,eta=300.0,1,0.6541450777202072,0.9783735075467447,0.02061328790459971,0.7585895056235022,0.9793867120954003,1.0067431224804997,0.34585492227979275,1.0436323970548134,0.9057512797350196,1.0128120903272062,0.6881443298969072,1.0925800325556159,0.08074832107451231,0.9228713912950784,0.6686046511627908,0.02717317831553334,0.9728268216844667,0.3313953488372093,0.8942935104994661,0.6298342541436464,0.08749682982500634,0.6566562007963008,0.9939956865196576,0.906794920210303,0.906794920210303,0.4224571564665662,0.9757292530338434,0.3375831485587583,0.8993431092827284,0.9855404265574165,0.9934401095890664,1.0065598904109336,1.0144595734425834,1.0114577692355535,1.0583100757532609,0.993251491249506,0.661374864441499,0.9855404265574165,0.9783735075467447,0.023893233110066525,0.9934401095890664,0.7585895056235022,0.9761067668899335,1.0065598904109336,1.0067431224804997,0.33862513555850104,1.0144595734425834,1.0436323970548134,0.9000223951172428,1.0114577692355535,1.0128120903272062,0.6589892920202768,1.0583100757532609,1.0925800325556159,0.08412257544975932,0.993251491249506,0.9228713912950784
Kamishima-DIavgall,eta=300.0,2,0.6429530201342282,0.937934213437569,0.02668947818648415,1.070320209002843,0.9733105218135158,0.9982016534883155,0.35704697986577183,1.135281115621107,0.9036418816388467,1.0126568179412077,0.6303317535545023,0.9794676050742117,0.07765888456549935,0.8493407127891563,0.6854990583804144,0.024935975198813853,0.9750640248011861,0.3145009416195857,0.8923476005188068,0.6435452793834296,0.09143431298668676,0.6531666867489584,1.0028408050915918,1.0464217109475733,1.0464217109475733,0.4112867834639521,0.9742913148371531,0.3320420586607637,0.8972861787538983,0.9574539617538138,1.0017535029876703,0.9982464970123297,1.0425460382461862,1.01129428112004,0.9867864741710727,0.9862245715788126,0.6642260392573213,0.9574539617538138,0.937934213437569,0.025812726692649002,1.0017535029876703,1.070320209002843,0.974187273307351,0.9982464970123297,0.9982016534883155,0.33577396074267873,1.0425460382461862,1.135281115621107,0.8979947410788267,1.01129428112004,1.0126568179412077,0.636938516468966,0.9867864741710727,0.9794676050742117,0.08454659877609305,0.9862245715788126,0.8493407127891563
Kamishima-DIavgall,eta=0.0,3,0.6390773405698779,0.9475656821994298,0.02518291645397308,1.0508915922478195,0.9748170835460269,0.9987505236661914,0.36092265943012214,1.1086251240405842,0.9064106440882975,1.0106150055444605,0.642512077294686,0.9839065541855937,0.07596774193548388,0.8695788788695734,0.67444120505345,0.023963381798599914,0.9760366182014001,0.32555879494655005,0.8968901501714556,0.6530214424951267,0.08736153071500503,0.657907516950303,1.001934688079818,1.0318940684035458,1.0318940684035458,0.4227752920885598,0.9754979331078542,0.34031710079275196,0.9010682768230376,0.9646361355164279,1.0012195346553732,0.9987804653446268,1.035363864483572,1.0095204939168418,0.9894906347995592,0.9886062112204789,0.6567592728116639,0.9646361355164279,0.9475656821994298,0.024573149126286498,1.0012195346553732,1.0508915922478195,0.9754268508737135,0.9987804653446268,0.9987505236661914,0.3432407271883361,1.035363864483572,1.1086251240405842,0.9016503971298766,1.0095204939168418,1.0106150055444605,0.6477667598949064,0.9894906347995592,0.9839065541855937,0.08166463632524446,0.9886062112204789,0.8695788788695734
Kamishima-DIavgall,eta=300.0,4,0.7031463748290014,1.1002430794906215,0.02007761093301841,0.6701580946561546,0.9799223890669816,1.0101871039213042,0.2968536251709986,0.8224977515097006,0.9049264043256233,1.0083636873631086,0.6458333333333334,1.0418968692449355,0.08130338500474533,0.9930174745743389,0.6390827517447657,0.029959514170040502,0.9700404858299595,0.3609172482552343,0.8974206585046951,0.6198630136986302,0.0818750798313961,0.6541710328967493,0.9810492258740594,0.7269985227370924,0.7269985227370924,0.4109594019551678,0.9744320311914224,0.33391003460207613,0.9007365138345166,1.0640636230842357,0.9901180967629779,1.009881903237022,0.9359363769157643,1.0075057458209282,1.0259703196347032,0.9994283051733492,0.6711145632868836,1.0640636230842357,1.1002430794906215,0.025018562551529455,0.9901180967629779,0.6701580946561546,0.9749814374484705,1.009881903237022,1.0101871039213042,0.32888543671311643,0.9359363769157643,0.8224977515097006,0.9011735314151592,1.0075057458209282,1.0083636873631086,0.6328481735159818,1.0259703196347032,1.0418968692449355,0.08158923241807071,0.9994283051733492,0.9930174745743389
Kamishima-DIavgall,eta=300.0,5,0.6432506887052342,0.9658164580413383,0.024670496789455876,0.9314371236835399,0.9753295032105441,1.001865397523324,0.35674931129476584,1.0681677629729578,0.9077363034316677,1.013580737911576,0.6395061728395062,1.0049382716049382,0.07485173906074691,0.8632025112736428,0.6660175267770205,0.026486486486486438,0.9735135135135136,0.3339824732229795,0.8955737510383291,0.6363636363636364,0.08671399594320486,0.6588658817309043,0.9969961771768405,0.9530367069930155,0.9530367069930155,0.4203975019749068,0.9743204685388196,0.34341129492298916,0.9009355716276293,0.9772331619282136,0.9981840103029694,1.0018159896970307,1.0227668380717863,1.0121625523933386,1.00314253647587,0.988137743117542,0.6546341077411273,0.9772331619282136,0.9658164580413383,0.025578491637971157,0.9981840103029694,0.9314371236835399,0.9744215083620289,1.0018159896970307,1.001865397523324,0.3453658922588727,1.0227668380717863,1.0681677629729578,0.9016550272349984,1.0121625523933386,1.013580737911576,0.6379349046015712,1.00314253647587,1.0049382716049382,0.08078286750197589,0.988137743117542,0.8632025112736428
Kamishima-DIavgall,eta=300.0,6,0.6465863453815262,0.9694130055575839,0.023511755877938967,0.8198740518584648,0.976488244122061,1.0053180284166663,0.3534136546184739,1.061262390602874,0.9074733096085409,1.0177145116646895,0.6518518518518519,1.0456005138086064,0.07619498343587316,0.8545272889806728,0.6669874879692012,0.028677277716794736,0.9713227222832053,0.33301251203079885,0.8916776750330251,0.6234234234234234,0.08916623777663407,0.6575999251485964,0.9934027262855001,0.9010171203231702,0.9010171203231702,0.4171507192696019,0.9736544975536319,0.341545352743561,0.8987459359033906,0.979598857412325,0.9948344781611442,1.0051655218388558,1.0204011425876751,1.015795634575516,1.0284284284284286,0.987028745659239,0.6567869166753637,0.979598857412325,0.9694130055575839,0.02609451679736685,0.9948344781611442,0.8198740518584648,0.9739054832026331,1.0051655218388558,1.0053180284166663,0.3432130833246364,1.0204011425876751,1.061262390602874,0.899575492320783,1.015795634575516,1.0177145116646895,0.6376376376376376,1.0284284284284286,1.0456005138086064,0.08268061060625362,0.987028745659239,0.8545272889806728
Kamishima-DIavgall,eta=300.0,7,0.6433666191155492,0.9482625063127629,0.02137767220902609,0.9806017418843997,0.9786223277909739,1.0004323177623782,0.3566333808844508,1.1091722709055092,0.9125094768764215,1.017019109270815,0.6648936170212766,0.9854673252279635,0.07251969770059495,0.8160255969751009,0.6784688995215311,0.02180056519983853,0.9781994348001615,0.3215311004784689,0.897239263803681,0.6746987951807228,0.08886939082476811,0.6570053878175578,0.9982587592456568,0.9703639425023824,0.9703639425023824,0.42997803702020637,0.9783864915572232,0.3356242840778923,0.9039214385243183,0.964897719594018,0.9995771070091876,1.0004228929908123,1.035102280405982,1.0152702130727405,0.9901948218405537,0.9836503068758269,0.6609177593185401,0.964897719594018,0.9482625063127629,0.02158911870443231,0.9995771070091876,0.9806017418843997,0.9784108812955676,1.0004228929908123,1.0004323177623782,0.33908224068145987,1.035102280405982,1.1091722709055092,0.9048743703400512,1.0152702130727405,1.017019109270815,0.6697962061009997,0.9901948218405537,0.9854673252279635,0.08069454426268152,0.9836503068758269,0.8160255969751009
Kamishima-DIavgall,eta=300.0,8,0.6615581098339719,0.9874148573861217,0.020850991693507348,0.7817534246103814,0.9791490083064927,1.005980605835548,0.3384418901660281,1.0255505010166954,0.9040706375336726,1.00854369391888,0.6829896907216495,1.0894820444139905,0.0823006037496028,0.9627456042792077,0.6699900299102692,0.02667208231789875,0.9733279176821013,0.3300099700897308,0.8964119680534033,0.6268939393939394,0.0854853072128228,0.6548096452102476,0.9951268834571176,0.92257466917,0.92257466917,0.41883873955323153,0.9759126834776063,0.3337066069428891,0.8998075774666578,0.9915680799237027,0.9941789093756086,1.0058210906243914,1.0084319200762972,1.0076586694802692,1.05609575132771,0.99681529653678,0.6657740698721206,0.9915680799237027,0.9874148573861217,0.02376153700570305,0.9941789093756086,0.7817534246103814,0.976238462994297,1.0058210906243914,1.005980605835548,0.3342259301278795,1.0084319200762972,1.0255505010166954,0.9002413027935379,1.0076586694802692,1.00854369391888,0.6549418150577945,1.05609575132771,1.0894820444139905,0.0838929554812128,0.99681529653678,0.9627456042792077
Kamishima-DIavgall,eta=300.0,9,0.6523489932885906,0.9692834192064187,0.023878560463926335,1.0352961829213458,0.9761214395360737,0.9991666923540591,0.3476510067114094,1.063224215860841,0.9052663438256658,1.0099221022668876,0.6491228070175439,0.9727379673673981,0.07827347398937026,0.8812972305120457,0.67302192564347,0.023064472619368726,0.9769355273806313,0.32697807435653004,0.8963724447595416,0.6673151750972762,0.08881620329601207,0.6560695107397315,0.999646391971433,0.9941778506891776,0.9941778506891776,0.42371410240815427,0.9765760337425623,0.3355629877369008,0.9002720456505873,0.9793270676451207,1.0008140878445575,0.9991859121554424,1.0206729323548793,1.0088938990661243,0.9818076319202677,0.9894572706933582,0.6626854594660303,0.9793270676451207,0.9692834192064187,0.02347151654164753,1.0008140878445575,1.0352961829213458,0.9765284834583525,0.9991859121554424,0.9991666923540591,0.3373145405339697,1.0206729323548793,1.063224215860841,0.9008193942926037,1.0088938990661243,1.0099221022668876,0.6582189910574101,0.9818076319202677,0.9727379673673981,0.08354483864269116,0.9894572706933582,0.8812972305120457
Feldman-SVM,lambda=1.0,0,1.0,1.0,0.0,0.0,1.0,1.000136128505309,0.0,1.0,0.8898203592814371,1.0164011209815598,1.0,0.0,0.11017964071856287,0.8854474958129718,1.0,0.00013610997686130943,0.9998638900231387,0.0,0.8754618043141461,0.0,0.12443384982121573,0.4999623805582725,0.9998808246931236,1.0,0.0,-0.0029810862815488697,0.999924761116545,0.0,0.8818260234888196,1.0,0.9998638900231387,1.0001361099768613,1.0,1.0143585549672909,2.0,0.9857457908973472,1.0,1.0,1.0,6.805498843065472e-05,0.9998638900231387,1.0,0.9999319450115693,1.0001361099768613,1.000136128505309,1.0,1.0,1.0,0.8826410817977917,1.0143585549672909,1.0164011209815598,0.5,2.0,1.0,0.1173067452698893,0.9857457908973472,0.8854474958129718
Feldman-SVM,lambda=1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8837699488105992,1.0070700146714264,1.0,1.0,0.11623005118940079,0.9493247107320341,1.0,0.0,1.0,0.0,0.8775655475145332,1.0,0.12243445248546685,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.880299913741623,1.0,1.0,1.0,1.0,1.006204401296066,1.0,0.993795598703934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8806677481625662,1.006204401296066,1.0070700146714264,1.0,1.0,1.0,0.11933225183743382,0.993795598703934,0.9493247107320341
Feldman-SVM,lambda=1.0,2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8869499241274659,1.0139132371647173,1.0,1.0,0.11305007587253414,0.9028038544961977,1.0,0.0,1.0,0.0,0.874778917580474,1.0,0.125221082419526,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8801008559485104,1.0,1.0,1.0,1.0,1.0121710065469918,1.0,0.9878289934530081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88086442085397,1.0121710065469918,1.0139132371647173,1.0,1.0,1.0,0.11913557914603007,0.9878289934530081,0.9028038544961977
Feldman-SVM,lambda=1.0,3,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8885697006350166,1.0116631607795281,1.0,1.0,0.11143029936498337,0.9158076207285368,1.0,0.0,1.0,0.0,0.8783256473926925,1.0,0.12167435260730755,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8828213124543826,1.0,1.0,1.0,1.0,1.010244053242324,1.0,0.9897559467576759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8834476740138546,1.010244053242324,1.0116631607795281,1.0,1.0,1.0,0.11655232598614546,0.9897559467576759,0.9158076207285368
Feldman-SVM,lambda=1.0,4,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8902072694502854,1.010703611050641,1.0,1.0,0.10979273054971463,0.9209234716996502,1.0,0.0,1.0,0.0,0.8807797456317604,1.0,0.11922025436823963,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.884944595580917,1.0,1.0,1.0,1.0,1.009427523818525,1.0,0.990572476181475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8854935075410229,1.009427523818525,1.010703611050641,1.0,1.0,1.0,0.11450649245897712,0.990572476181475,0.9209234716996502
Feldman-SVM,lambda=1.0,5,1.0,1.0,0.00016897600540721758,0.0,0.9998310239945928,0.9998310239945928,0.0,1.0,0.8905779650812763,1.0141757448297182,0.0,0.0,0.10928797230167094,0.8967572956048501,1.0,0.0,1.0,0.0,0.8781298208140501,1.0,0.12187017918594992,0.4999624568253492,1.0001505117399156,1.0,0.0,-0.002955390184570793,0.9999249136506984,0.0,0.883617543626833,1.0,1.000168976005407,0.9998310239945928,1.0,1.0124481442672262,0.0,0.987417793115721,1.0,1.0,1.0,8.448800270360879e-05,1.000168976005407,1.0,0.9999155119972964,0.9998310239945928,0.9998310239945928,1.0,1.0,1.0,0.8843538929476632,1.0124481442672262,1.0141757448297182,0.5,1.0,1.0,0.11557907574381043,0.987417793115721,0.8967572956048501
Feldman-SVM,lambda=1.0,6,0.998661311914324,0.998661311914324,0.0,1.0,1.0,1.0,0.0013386880856760374,0.0,0.8893831553973903,1.0161763906413377,1.0,1.0,0.11063324929556577,0.8866632020059444,1.0,0.0,1.0,0.0,0.8752251711300588,1.0,0.12477482886994115,0.5002799552071668,1.0001482799525505,1.0,0.0,0.022216898245386817,1.0,0.0005599104143337066,0.8815606130980028,0.998661311914324,1.0,1.0,1.001338688085676,1.0141579842673316,1.0,0.9858584204256247,0.999330655957162,0.998661311914324,0.998661311914324,1.0,1.0,1.0,1.0,1.0,1.0,0.0006693440428380187,1.001338688085676,1.0,0.8823041632637245,1.0141579842673316,1.0161763906413377,1.0,1.0,1.0,0.11770403908275345,0.9858584204256247,0.8866632020059444
Feldman-SVM,lambda=1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8937073540561031,1.0193868298990083,1.0,1.0,0.1062926459438969,0.862140159828201,1.0,0.0,1.0,0.0,0.8767107126002831,1.0,0.12328928739971685,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8841483644084666,1.0,1.0,1.0,1.0,1.01699664145582,1.0,0.9830033585441801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852090333281931,1.01699664145582,1.0193868298990083,1.0,1.0,1.0,0.11479096667180688,0.9830033585441801,0.862140159828201
Feldman-SVM,lambda=1.0,8,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8828195151152349,1.0027041581778644,1.0,1.0,0.11718048488476504,0.980086827216644,1.0,0.0,1.0,0.0,0.8804386696864942,1.0,0.11956133031350578,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8814942605002986,1.0,1.0,1.0,1.0,1.0023808454287408,1.0,0.9976191545712593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8816290924008645,1.0023808454287408,1.0027041581778644,1.0,1.0,1.0,0.1183709075991354,0.9976191545712593,0.980086827216644
Feldman-SVM,lambda=1.0,9,1.0,1.0009541984732824,0.0,0.0,1.0,1.0001348981518952,0.0,0.0,0.8872578692493946,1.012795164210632,1.0,2.0,0.11274213075060532,0.910220580420679,0.9990467111534795,0.00013487995683836296,0.9998651200431616,0.0009532888465204957,0.8760486825002954,0.5,0.12386242760902967,0.5002410476907073,0.999763677183032,1.0,0.0,0.013553047286202347,0.9999246817805227,0.0005574136008918618,0.880963439718665,1.0009532888465205,0.9998651200431616,1.0001348799568384,0.9990467111534795,1.0112091867490993,1.5,0.9888797031415757,0.9995233555767398,1.0009532888465205,1.0009541984732824,6.743997841918148e-05,0.9998651200431616,1.0,0.9999325600215808,1.0001348799568384,1.0001348981518952,0.00047664442326024784,0.9990467111534795,1.0,0.881653275874845,1.0112091867490993,1.012795164210632,0.75,1.5,2.0,0.1183022791798175,0.9888797031415757,0.910220580420679
