,model,seed,settings,base_rates,hash_train,hash_test,accuracy,balanced accuracy,f1,precision,true positive rate,true negative rate,false positive rate,false negative rate,selection rate,count,equalized_odds_difference,equalized_odds_ratio,demographic_parity_difference,demographic_parity_ratio
NeuralNetTorch,NeuralNetTorch,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['job'], 'process_protected': 'none'}","{('blue-collar',): 9732, ('management',): 9458, ('technician',): 7597, ('admin.',): 5171, ('services',): 4154, ('retired',): 2264, ('self-employed',): 1579, ('entrepreneur',): 1487, ('unemployed',): 1303, ('housemaid',): 1240, ('student',): 938, ('unknown',): 288}",d7851af17ed6904f86fdc5da34fb6d2c,ef3ffa8614ff72b0f88cd98691c37823,0.9036538971954349,0.7249248556404877,0.554965263588067,0.6436018957345971,0.48778735632183906,0.9620623549591363,0.037937645040863686,0.5122126436781609,0.09333805184464301,11303,0.3406593406593406,0.22232397232397233,0.156092753256265,0.21556777389012585
LightGBMLarge,LightGBMLarge,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['job'], 'process_protected': 'none'}","{('blue-collar',): 9732, ('management',): 9458, ('technician',): 7597, ('admin.',): 5171, ('services',): 4154, ('retired',): 2264, ('self-employed',): 1579, ('entrepreneur',): 1487, ('unemployed',): 1303, ('housemaid',): 1240, ('student',): 938, ('unknown',): 288}",d7851af17ed6904f86fdc5da34fb6d2c,ef3ffa8614ff72b0f88cd98691c37823,0.908165973635318,0.7333639361582451,0.5735414954806902,0.6698656429942419,0.5014367816091954,0.9652910907072949,0.03470890929270508,0.4985632183908046,0.09218791471290808,11303,0.2580128205128205,0.13195813741847412,0.21246648793565684,0.15013404825737264
WeightedEnsemble_L2,WeightedEnsemble_L2,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['job'], 'process_protected': 'none'}","{('blue-collar',): 9732, ('management',): 9458, ('technician',): 7597, ('admin.',): 5171, ('services',): 4154, ('retired',): 2264, ('self-employed',): 1579, ('entrepreneur',): 1487, ('unemployed',): 1303, ('housemaid',): 1240, ('student',): 938, ('unknown',): 288}",d7851af17ed6904f86fdc5da34fb6d2c,ef3ffa8614ff72b0f88cd98691c37823,0.908165973635318,0.7256452760023984,0.5645973154362417,0.6784274193548387,0.4834770114942529,0.9678135405105438,0.03218645948945616,0.5165229885057471,0.0877643103600814,11303,0.3333333333333333,0.15670028818443804,0.20860462147325418,0.12386058981233244
KNeighborsUnif,KNeighborsUnif,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.8775546315137575,0.6155660014937542,0.3502347417840376,0.505420054200542,0.26795977011494254,0.9631722328725658,0.036827767127434165,0.7320402298850575,0.06529240024772184,11303,0.11233200577566924,0.6061693368936358,0.02116192161364132,0.7516258673767361
KNeighborsDist,KNeighborsDist,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.8749004689020614,0.6236236702050548,0.3636363636363636,0.4867469879518072,0.29022988505747127,0.9570174553526385,0.042982544647361516,0.7097701149425287,0.07343183225692294,11303,0.11103882709487015,0.6386637063045386,0.0268096831299217,0.7282473028194301
LightGBMXT,LightGBMXT,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9043616738918872,0.683030189954967,0.5006928406466513,0.7011642949547219,0.38936781609195403,0.97669256381798,0.023307436182019976,0.610632183908046,0.06838892329470052,11303,0.12520825730288943,0.22976152707275802,0.15927435281761157,0.27017436962341
LightGBM,LightGBM,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9086083340706007,0.7113864398897313,0.5479212253829321,0.7010078387458006,0.44971264367816094,0.9730602361013015,0.026939763898698416,0.5502873563218391,0.07900557374148456,11303,0.0685132760640375,0.2577728426395939,0.15275621276257195,0.31413485679086833
RandomForestGini,RandomForestGini,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9050694505883394,0.6948573989541401,0.5190497534737786,0.6901072705601907,0.41594827586206895,0.9737665220462113,0.02623347795378872,0.584051724137931,0.07422808104043174,11303,0.05312866067942211,0.30932741116751267,0.1292357508547055,0.3400097914366565
RandomForestEntr,RandomForestEntr,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9048925064142264,0.6839503767438246,0.5030050855293574,0.7055771725032426,0.39080459770114945,0.9770961557864999,0.02290384421350015,0.6091954022988506,0.06821197912058745,11303,0.05724894086285959,0.2731381258086991,0.13086391535962294,0.3160315673782208
CatBoost,CatBoost,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9022383438025303,0.6524885054571897,0.447223611805903,0.7364085667215815,0.32112068965517243,0.983856321259207,0.016143678740793057,0.6788793103448276,0.053702556843315936,11303,0.03375773972220673,0.30182856483617904,0.09385553796618737,0.33905942211179635
ExtraTreesGini,ExtraTreesGini,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.8972839069273644,0.6527508257398896,0.4404819277108434,0.6691068814055637,0.32830459770114945,0.9771970537786298,0.022802946221370194,0.6716954022988506,0.060426435459612494,11303,0.08692858162892914,0.2717229023589131,0.12642880818020882,0.29515939439533573
ExtraTreesEntr,ExtraTreesEntr,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.8970184906661948,0.6495120146893559,0.4344023323615161,0.6711711711711712,0.32112068965517243,0.9779033397235395,0.022096660276460497,0.6788793103448276,0.05892240997965142,11303,0.08989575234438218,0.24459778623801468,0.12961626033539375,0.2833613374844759
NeuralNetFastAI,NeuralNetFastAI,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9065734760683004,0.7302946293854384,0.5668580803937653,0.6606118546845124,0.4964080459770115,0.9641812127938654,0.0358187872061346,0.5035919540229885,0.09254180306113421,11303,0.08454612223647756,0.27417951664910767,0.16537810722467605,0.333506302811396
XGBoost,XGBoost,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9035654251083783,0.6643601110225837,0.46984435797665375,0.7274096385542169,0.34698275862068967,0.9817374634244779,0.018262536575522147,0.6530172413793104,0.058745465805538355,11303,0.03153692753946562,0.34775899861559756,0.0884953724593226,0.37680627183908616
LinearModel,LinearModel,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9030345925860391,0.6776422589204842,0.4902325581395348,0.6952506596306068,0.3785919540229885,0.97669256381798,0.023307436182019976,0.6214080459770115,0.06706184198885251,11303,0.09928914840613745,0.27879901960784315,0.14003044075845505,0.29563635438040275
NeuralNetTorch,NeuralNetTorch,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9071043085906396,0.7395509691426106,0.5783132530120482,0.6557377049180327,0.5172413793103449,0.9618605589748764,0.0381394410251236,0.4827586206896552,0.09714235158807397,11303,0.117671326341177,0.2709780479116573,0.19703067662654095,0.30257395416319627
LightGBMLarge,LightGBMLarge,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9059541714589047,0.7265452759444111,0.561287659925712,0.6595538312318138,0.4885057471264368,0.9645848047623853,0.03541519523761477,0.5114942528735632,0.09121472175528621,11303,0.07114780312749855,0.3112287144040033,0.15248942037456076,0.35022024056954676
WeightedEnsemble_L2,WeightedEnsemble_L2,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['age'], 'process_protected': '?'}","{(True,): 42618, (False,): 2593}",b7717a0a7cd93054a0d4c1059beb1097,3736d333debd44fa6c634285f0b58266,0.9059541714589047,0.7265452759444111,0.561287659925712,0.6595538312318138,0.4885057471264368,0.9645848047623853,0.03541519523761477,0.5114942528735632,0.09121472175528621,11303,0.07114780312749855,0.3112287144040033,0.15248942037456076,0.35022024056954676
KNeighborsUnif,KNeighborsUnif,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.8790586569937184,0.6158061416143911,0.3518255097202465,0.5174337517433751,0.2665229885057471,0.9650892947230351,0.034910705276964986,0.7334770114942529,0.06343448641953464,11303,0.041338163662177324,0.8557177685771578,0.004988729093719724,0.9249179530693524
KNeighborsDist,KNeighborsDist,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.8783508802972663,0.6221949705830164,0.36372049976862564,0.5110533159947984,0.2823275862068966,0.9620623549591363,0.037937645040863686,0.7176724137931034,0.0680350349464744,11303,0.051799283717066213,0.8314765384951557,0.0040153073721505145,0.943010589987041
LightGBMXT,LightGBMXT,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.9058656993718481,0.7104400138241846,0.5413793103448277,0.6767241379310345,0.4511494252873563,0.969730602361013,0.030269397638986985,0.5488505747126436,0.08210209678846324,11303,0.008787156031806083,0.7537011853437883,0.026529551750514163,0.7295794554521454
LightGBM,LightGBM,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.9105547199858445,0.7341085662395319,0.5792759051186017,0.6884272997032641,0.5,0.9682171324790637,0.031782867520936335,0.5,0.08944528001415554,11303,0.03308210387962485,0.7812756189539268,0.032098422661765214,0.7049970786106209
RandomForestGini,RandomForestGini,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.904007785543661,0.6868420972517475,0.5056947608200456,0.6911581569115816,0.39870689655172414,0.9749772979517708,0.02502270204822924,0.6012931034482759,0.07104308590639653,11303,0.00480484079960819,0.87988322134617,0.020097760763772732,0.7583419382693815
RandomForestEntr,RandomForestEntr,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.902680704237813,0.6811454198110308,0.49494949494949503,0.6857506361323156,0.38721264367816094,0.9750781959439008,0.024921804056099284,0.6127873563218391,0.06953906042643546,11303,0.004044332664444372,0.9502862630541642,0.017785892350663357,0.7784174244646523
CatBoost,CatBoost,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.9077236132000354,0.6988408400859605,0.5295444294091114,0.7115151515151515,0.42169540229885055,0.9759862778730704,0.024013722126929673,0.5783045977011494,0.07298947182164027,11303,0.017832675810674825,0.7652120080969302,0.025742272488098752,0.7091836470802949
ExtraTreesGini,ExtraTreesGini,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.8965761302309121,0.6489510233027972,0.43279961183891313,0.6666666666666666,0.3204022988505747,0.9774997477550197,0.022500252244980326,0.6795977011494253,0.05918782624082102,11303,0.006815640841766779,0.9789590537316099,0.01387709692325352,0.7945914861359998
ExtraTreesEntr,ExtraTreesEntr,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.8987879324073255,0.6548434442979297,0.4462729912875121,0.6839762611275965,0.3311781609195402,0.9785087276763192,0.021491272323680758,0.6688218390804598,0.05963018667610369,11303,0.0032135601907056777,0.959852903286253,0.014991924125037234,0.7816922736987273
NeuralNetFastAI,NeuralNetFastAI,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.9031230646730957,0.7008486883840896,0.5237059591126576,0.6637265711135611,0.4324712643678161,0.9692261124003633,0.030773887599636767,0.5675287356321839,0.08024418296027604,11303,0.005906337636679637,0.9000295130349237,0.019999097411828426,0.7833431113718587
XGBoost,XGBoost,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.9094045828541095,0.7309827580408161,0.5733333333333334,0.6825396825396826,0.4942528735632184,0.9677126425184139,0.032287357481586114,0.5057471264367817,0.08917986375298594,11303,0.03270184981204288,0.7834763953453463,0.031799162358933805,0.7065447671197158
LinearModel,LinearModel,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.902680704237813,0.6777492093424582,0.48979591836734687,0.6910994764397905,0.3793103448275862,0.9761880738573302,0.023811926142669762,0.6206896551724138,0.06759267451119172,11303,0.05386381531225265,0.6357046061915713,0.032471361629472506,0.6275343813089919
NeuralNetTorch,NeuralNetTorch,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.9047155622401133,0.7539349129667837,0.5887743413516611,0.628361858190709,0.5538793103448276,0.9539905155887398,0.04600948441126022,0.44612068965517243,0.10855525081836681,11303,0.0113443846349848,0.7859168602546432,0.032945547444252904,0.7434708675564683
LightGBMLarge,LightGBMLarge,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.9036538971954349,0.6712029809557939,0.4811815150071463,0.7142857142857143,0.36278735632183906,0.9796186055897488,0.020381394410251236,0.6372126436781609,0.0625497655489693,11303,0.008181662247590815,0.7623876369572384,0.021240875602093354,0.7181499198952997
WeightedEnsemble_L2,WeightedEnsemble_L2,80539,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'marital == married'}","{(True,): 27214, (False,): 17997}",6b8b84c4ed63a1bedd3bc4f89b440009,3604d0fdc9e85cfa14daf14eae5ba6ad,0.9077236132000354,0.7087207250854444,0.5427444103463394,0.6962879640044994,0.444683908045977,0.9727575421249117,0.027242457875088284,0.555316091954023,0.07865168539325842,11303,0.0107235780254481,0.735911228175957,0.027444436050810483,0.7117370124405503
KNeighborsUnif,KNeighborsUnif,80539,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",9247597a6a02ad531765885d63476f48,14c0f6959244525c15a51c18eba467a9,0.9018160629309507,0.7211697455866937,0.529548627268497,0.5794297352342159,0.4875749785775493,0.9547645125958379,0.045235487404162104,0.5124250214224507,0.0953675827911042,10297,0.013153678543963085,0.7670921985815603,0.018807276079902333,0.8311796579099892
KNeighborsDist,KNeighborsDist,80539,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",9247597a6a02ad531765885d63476f48,14c0f6959244525c15a51c18eba467a9,0.8954064290570068,0.7149394962415683,0.510676965015902,0.5435203094777563,0.48157669237360756,0.948302300109529,0.051697699890470974,0.5184233076263924,0.10041759735845392,10297,0.018826889992534124,0.8597926895799236,0.01520399781969868,0.865904275043704
LightGBMXT,LightGBMXT,80539,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",9247597a6a02ad531765885d63476f48,14c0f6959244525c15a51c18eba467a9,0.9145382150140817,0.7403018007998341,0.5773294908741594,0.6568306010928961,0.5149957155098543,0.9656078860898138,0.0343921139101862,0.48500428449014565,0.08886083325240361,10297,0.0210504106209628,0.8576104746317511,0.008657162635161406,0.9100485224826037
LightGBM,LightGBM,80539,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",9247597a6a02ad531765885d63476f48,14c0f6959244525c15a51c18eba467a9,0.9139555210255415,0.7306311011749733,0.5652600588812561,0.661308840413318,0.493573264781491,0.9676889375684556,0.03231106243154436,0.506426735218509,0.0845877440031077,10297,0.027055539325477995,0.8143512724238632,0.009030006171514032,0.9021534331272373
RandomForestGini,RandomForestGini,80539,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",9247597a6a02ad531765885d63476f48,14c0f6959244525c15a51c18eba467a9,0.9122074390599204,0.7322611314620482,0.5632850241545894,0.64562569213732,0.4995715509854327,0.9649507119386638,0.03504928806133625,0.5004284490145673,0.08769544527532291,10297,0.00998149771155904,0.9191489361702126,0.010023905231972344,0.8958475052266983
RandomForestEntr,RandomForestEntr,80539,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",9247597a6a02ad531765885d63476f48,14c0f6959244525c15a51c18eba467a9,0.9099737787705157,0.7224068041270011,0.5471421592574499,0.6363636363636364,0.47986289631533846,0.9649507119386638,0.03504928806133625,0.5201371036846615,0.08546178498591823,10297,0.02963612166066154,0.8772504091653027,0.006458767228810003,0.9290003631441683
CatBoost,CatBoost,80539,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",9247597a6a02ad531765885d63476f48,14c0f6959244525c15a51c18eba467a9,0.9136641740312712,0.7237404866017001,0.5566084788029925,0.665871121718377,0.4781491002570694,0.9693318729463308,0.03066812705366922,0.5218508997429306,0.08138292706613577,10297,0.04021813224267212,0.9170182841068917,0.002738365344621241,0.9672905493874769
ExtraTreesGini,ExtraTreesGini,80539,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",9247597a6a02ad531765885d63476f48,14c0f6959244525c15a51c18eba467a9,0.9029814509080315,0.6781058330071865,0.47503941145559647,0.6141304347826086,0.3873179091688089,0.9688937568455641,0.031106243154435925,0.6126820908311911,0.07147712926094979,10297,0.026536176842925308,0.9284332688588006,0.0035324034518434133,0.9525782651641906
ExtraTreesEntr,ExtraTreesEntr,80539,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",9247597a6a02ad531765885d63476f48,14c0f6959244525c15a51c18eba467a9,0.9035641448965718,0.6795554735886759,0.47819232790331057,0.6182065217391305,0.3898886032562125,0.9692223439211392,0.030777656078860897,0.6101113967437874,0.07147712926094979,10297,0.03591716168403286,0.9092325991550797,0.0019862214567475944,0.9728549734244495
